Date,PM10 ( - ),PM 2.5 ( - ),SO2 ( - ),CO ( - ),NO2 ( - ),NOX ( - ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),O3 ( - )
2021-09-13 22:00:56,44.236666666666665,17.23,5.135,479.59,33.373333333333335,39.68,24.93,14.54,6.1875,218.93,32.347500000000004,38.3625,55.9,60.49
2021-09-13 23:00:56,46.95,15.799999999999999,5.325,477.51000000000005,40.306666666666665,50.02,26.95,14.159999999999998,6.2025,215.56,38.2025,46.489999999999995,48.21666666666667,51.91
2021-09-14 00:00:56,48.81333333333333,19.849999999999998,5.555,604.57,71.48333333333333,99.40333333333334,30.422500000000003,16.97,6.15,190.11666666666667,36.3725,41.595,43.986666666666665,31.75
2021-09-14 01:00:56,53.553333333333335,19.355,5.61,652.74,57.78,72.73,29.435000000000002,19.065,5.8625,165.91,37.010000000000005,41.1325,44.36,17.145
2021-09-14 02:00:56,55.31666666666667,19.08,5.609999999999999,564.16,42.34666666666667,49.64,29.2825,18.33,5.725,150.86666666666667,30.432499999999997,34.375,42.13,31.49
2021-09-14 03:00:56,53.27333333333333,19.895,5.705000000000001,549.34,32.083333333333336,39.11333333333334,26.4775,20.849999999999998,5.597499999999999,140.81333333333333,24.675,28.45,42.18,39.165
2021-09-14 04:00:56,51.07666666666667,10.21,5.655,165.905,26.790000000000003,34.8,24.475,19.925,5.5375,138.98333333333335,27.152499999999996,31.305,40.269999999999996,22.33
2021-09-14 05:00:56,52.13333333333333,17.475,5.655,603.165,43.14,61.93666666666667,24.360000000000003,18.87,5.545,138.43333333333334,24.185,28.535000000000004,38.46333333333333,38.105
2021-09-14 06:00:56,56.54666666666667,23.035,5.614999999999999,626.265,39.06666666666667,51.916666666666664,22.11,17.155,5.4975,131.16333333333333,21.79,25.71,39.9,36.949999999999996
2021-09-14 07:00:56,55.38666666666666,25.145,5.599999999999999,745.61,56.60333333333333,86.95333333333333,21.9675,17.94,5.435,147.67666666666665,26.922500000000003,32.042500000000004,39.56,23.625
2021-09-14 08:00:56,57.0,26.435000000000002,5.77,931.815,83.37666666666668,142.86,24.375,18.885,5.4325,192.79,38.782500000000006,50.7675,35.00333333333333,17.36
2021-09-14 09:00:56,65.56666666666666,27.98,5.555,968.67,77.20666666666666,123.83,26.665000000000003,18.06,6.9575000000000005,240.01333333333332,38.3475,49.535000000000004,43.55,37.81
2021-09-14 10:00:56,62.873333333333335,28.405,5.28,891.4900000000001,61.55333333333334,95.90333333333332,29.169999999999998,18.900000000000002,8.6325,195.20333333333332,27.3975,35.015,61.52333333333333,46.98499999999999
2021-09-14 11:00:56,62.083333333333336,30.334999999999997,5.385000000000001,909.705,52.95666666666667,80.68,29.307500000000005,19.93,9.775,179.70666666666668,16.845,22.067500000000003,76.38666666666667,57.385
2021-09-14 12:00:56,62.303333333333335,32.695,5.44,888.61,49.583333333333336,74.92333333333333,27.35,14.805,8.2975,151.37333333333333,12.0375,16.165,87.39,69.7
2021-09-14 13:00:56,32.79,10.535,5.415,201.64,13.86,18.77,22.8075,11.0,7.365,150.56333333333333,12.1575,16.085,88.74000000000001,50.21
2021-09-14 14:00:56,70.88333333333334,28.304999999999996,5.510000000000001,842.18,35.75333333333334,53.836666666666666,22.56,10.27,6.8175,144.82666666666668,11.425,15.215,88.70333333333333,82.5
2021-09-14 15:00:56,66.29333333333334,24.24,5.47,788.08,35.266666666666666,52.48666666666667,27.305,14.700000000000001,6.455,141.64333333333332,11.522499999999999,15.405000000000001,84.96000000000001,75.28500000000001
2021-09-14 16:00:56,57.93,22.13,5.325,757.6199999999999,31.423333333333332,47.010000000000005,27.8225,15.259999999999998,6.2700000000000005,148.4466666666667,12.372499999999999,16.55,82.42333333333333,67.17
2021-09-14 17:00:56,53.32333333333333,21.865,5.37,777.4900000000001,33.38666666666666,51.769999999999996,26.3825,17.16,6.1525,152.72,12.397499999999999,16.3525,78.90333333333334,61.34
2021-09-14 18:00:56,52.82333333333333,18.685,5.435,801.43,37.086666666666666,55.50666666666666,27.169999999999998,14.295,6.1850000000000005,142.39333333333335,14.272500000000003,18.107499999999998,75.78333333333333,53.375
2021-09-14 19:00:56,53.68333333333334,17.310000000000002,5.495,809.025,48.193333333333335,70.70333333333333,25.7425,12.449999999999998,6.14,153.87,17.939999999999998,21.369999999999997,71.79,43.294999999999995
2021-09-14 20:00:56,55.406666666666666,14.770000000000001,5.56,775.185,41.73666666666667,58.50666666666666,32.47,11.885,6.19,174.31333333333336,20.892500000000002,24.47,68.46,44.95000000000001
2021-09-14 21:00:56,58.21333333333334,17.064999999999998,5.675000000000001,700.9250000000001,33.583333333333336,43.92333333333334,37.04,10.49,6.154999999999999,184.50666666666666,17.314999999999998,20.642500000000002,65.84666666666666,48.1
2021-09-14 22:00:56,61.236666666666665,17.89,5.734999999999999,656.1750000000001,21.45,11.9,37.79,12.354999999999999,6.0675,183.3033333333333,15.48,18.5525,72.19,55.475
2021-09-14 23:00:56,57.36,16.83,5.79,666.43,22.936666666666667,26.48333333333333,37.34,14.74,7.7,184.35000000000002,26.115,29.5725,60.63666666666667,57.53
2021-09-15 00:00:56,51.06333333333333,17.365,5.835,602.3000000000001,21.216666666666665,24.19333333333333,33.975,16.044999999999998,8.2575,194.71333333333334,28.25,32.045,51.39666666666666,49.245000000000005
2021-09-15 01:00:56,48.44,16.485,5.72,557.375,42.24,53.33,34.557500000000005,17.224999999999998,7.1075,127.17333333333332,34.089999999999996,40.7625,41.68666666666667,29.804999999999996
2021-09-15 02:00:56,46.41333333333333,15.39,5.425,522.415,34.163333333333334,41.54333333333333,32.42,16.025,6.2325,95.01333333333334,32.89,40.4375,43.57,31.52
2021-09-15 03:00:56,47.96333333333333,12.755,5.31,470.60999999999996,24.746666666666666,29.153333333333332,31.142500000000002,12.57,5.7825,88.67333333333333,19.595,23.3775,43.05,36.06
2021-09-15 04:00:56,45.99666666666667,11.915,5.175,446.26500000000004,26.17,32.17333333333333,31.695,10.910000000000002,5.74,90.24000000000001,22.695,26.5875,44.38,40.65
2021-09-15 05:00:56,45.55,15.04,5.21,420.135,23.296666666666667,28.92,28.5825,12.424999999999999,5.5175,84.97333333333333,18.677500000000002,22.5275,43.44,37.515
2021-09-15 06:00:56,46.120000000000005,13.885,5.21,456.1499999999999,28.073333333333334,35.46333333333333,28.172500000000003,12.86,5.402500000000001,86.53333333333335,18.7825,22.7175,40.446666666666665,36.395
2021-09-15 07:00:56,30.456666666666667,7.34,5.125,239.615,45.343333333333334,44.02333333333333,27.53,13.660000000000002,5.3475,107.28333333333335,25.075000000000003,30.942500000000003,36.95666666666666,15.53
2021-09-15 08:00:56,53.94333333333333,14.235,2.36,806.435,70.22666666666667,121.49,27.15,15.47,5.327500000000001,144.14333333333335,33.915,42.85,33.74,5.405
2021-09-15 09:00:56,81.34666666666666,27.855,5.37,789.545,57.77,89.5,24.875,8.975,4.195,144.35,17.767500000000002,22.5325,50.586666666666666,23.715
2021-09-15 10:00:56,57.05666666666667,14.479999999999999,5.4750000000000005,655.07,49.25333333333333,76.22333333333333,33.2625,15.005,6.090000000000001,185.35666666666665,27.885,36.3,54.0,43.375
2021-09-15 11:00:56,48.10333333333333,12.22,5.69,745.465,63.516666666666666,94.86,32.065,14.07,6.484999999999999,148.58666666666667,21.360000000000003,27.45,64.83666666666667,49.435
2021-09-15 12:00:56,47.60333333333333,14.895000000000001,5.829999999999999,448.19,61.25,89.58666666666666,17.0175,12.695,4.38,82.12333333333333,18.45,28.670000000000005,76.38000000000001,55.71
2021-09-15 13:00:56,73.81,34.045,5.69,347.59,42.88666666666666,66.52,13.565000000000001,9.35,6.0649999999999995,209.66333333333333,10.6975,13.9375,83.11,67.07
2021-09-15 14:00:56,66.46666666666667,29.395,5.48,275.02,42.5,67.83333333333333,14.49,8.205,5.695,220.61,10.02,12.9575,83.64,70.93
2021-09-15 15:00:56,58.29,23.215,5.245,282.995,42.27333333333333,67.55666666666667,18.8825,11.145000000000001,5.547499999999999,212.55333333333334,10.505,13.7225,76.57000000000001,65.335
2021-09-15 16:00:56,50.870000000000005,18.175,5.095,269.185,39.15,64.15333333333334,20.18,11.715000000000002,5.5424999999999995,213.08,11.9075,15.834999999999999,72.41,62.02
2021-09-15 17:00:56,46.94,14.35,5.050000000000001,164.515,33.82333333333333,53.98666666666667,21.2825,8.625,5.5,223.57,12.3975,15.34,66.67333333333333,60.185
2021-09-15 18:00:56,48.04666666666667,13.770000000000001,5.19,181.295,27.226666666666667,35.36666666666667,20.095,9.35,5.465,223.20333333333332,12.379999999999999,14.857499999999998,65.38666666666667,57.805
2021-09-15 19:00:56,45.35333333333333,13.99,5.595,451.96000000000004,57.35,78.08666666666666,18.785,10.4,5.657500000000001,231.11,18.482499999999998,21.2575,50.266666666666666,34.905
2021-09-15 20:00:56,43.10333333333333,17.375,5.7,530.74,68.92,100.71666666666665,20.0425,7.94,5.65,255.64666666666665,23.7975,26.7625,43.15,23.415000000000003
2021-09-15 21:00:56,46.81666666666666,17.245,5.580000000000001,437.365,63.980000000000004,92.01333333333332,19.105,6.185,7.42,279.10333333333335,27.365,30.205000000000002,37.32333333333333,17.275000000000002
2021-09-15 22:00:56,54.53666666666666,20.885,5.495,417.51500000000004,64.65666666666667,95.4,16.9075,8.51,6.467499999999999,275.18666666666667,29.955000000000002,33.394999999999996,36.97,11.729999999999999
2021-09-15 23:00:56,61.013333333333335,21.66,5.415,351.455,55.626666666666665,83.02666666666667,16.4225,11.839999999999998,6.6425,241.57666666666668,25.5875,28.564999999999998,40.24333333333333,13.265
2021-09-16 00:00:56,59.75333333333333,18.805,5.364999999999999,183.885,36.373333333333335,50.54,17.0775,9.945,5.7625,281.1933333333333,36.835,42.652499999999996,28.906666666666666,24.06
2021-09-16 01:00:56,49.57666666666667,15.315,2.58,197.26,21.8,30.203333333333333,19.142500000000002,10.93,5.955,91.00333333333333,36.125,41.9975,35.07,17.29
2021-09-16 02:00:56,42.413333333333334,13.089999999999998,5.47,172.345,25.6,33.093333333333334,17.259999999999998,10.305,5.75,82.57666666666665,26.877499999999998,31.695,44.81666666666666,32.705
2021-09-16 03:00:56,39.156666666666666,13.51,5.455000000000001,104.83999999999999,19.706666666666667,25.096666666666664,15.26,9.61,5.6475,75.71333333333332,15.3175,18.5775,45.12,36.0
2021-09-16 04:00:56,36.07666666666667,14.069999999999999,5.395,86.92,18.483333333333334,24.093333333333334,13.454999999999998,8.195,5.5775,82.73333333333333,17.86,21.442500000000003,43.97666666666667,30.48
2021-09-16 05:00:56,27.576666666666664,11.115,5.44,152.54,18.52,24.580000000000002,6.9925,2.78,3.8575000000000004,80.93,9.809999999999999,12.02,43.27333333333333,28.69
2021-09-16 06:00:56,27.523333333333333,9.745,5.349999999999999,154.515,22.81,30.41,6.3100000000000005,2.38,3.8225000000000002,79.03666666666668,10.4925,13.035,41.58,31.105
2021-09-16 07:00:56,30.356666666666666,9.17,5.510000000000001,301.05,51.81333333333333,82.01666666666667,37.6875,5.415,3.9274999999999998,79.59666666666666,10.842500000000001,13.3125,42.49666666666666,20.58
2021-09-16 08:00:56,40.413333333333334,12.33,5.465,522.525,75.21666666666667,134.48,11.5,6.044999999999999,4.02,96.92666666666668,16.6675,21.96,38.916666666666664,13.729999999999999
2021-09-16 09:00:56,58.75,15.35,5.364999999999999,512.68,55.086666666666666,92.70666666666666,19.182499999999997,6.9750000000000005,4.077500000000001,155.74333333333334,20.8075,28.345,44.39333333333333,33.685
2021-09-16 10:00:56,62.01333333333333,16.78,5.455000000000001,394.7,52.07,83.41333333333333,21.335,8.93,4.6775,115.65000000000002,14.4325,18.827499999999997,63.88,45.79
2021-09-16 11:00:56,62.20666666666666,17.885,6.109999999999999,472.145,52.62333333333333,80.95333333333333,18.69,9.665000000000001,6.005,122.67,12.3675,16.615000000000002,71.62666666666667,51.78
2021-09-16 12:00:56,63.576666666666675,22.015,5.81,548.36,43.876666666666665,68.49666666666667,18.7525,8.955,4.935,92.48333333333333,7.6825,10.307500000000001,81.31666666666666,62.32
2021-09-16 13:00:56,62.46,28.095,5.449999999999999,567.18,42.11333333333334,65.83666666666667,16.49,8.345,7.0424999999999995,206.29,6.75,9.1975,86.76666666666667,66.715
2021-09-16 14:00:56,60.00333333333333,23.810000000000002,5.510000000000001,518.8,40.81,62.98333333333333,18.745,9.625,7.2299999999999995,202.04333333333332,7.18,9.7075,89.94666666666667,74.475
2021-09-16 15:00:56,56.06666666666666,18.555000000000003,5.815,414.445,34.57333333333333,48.60666666666666,23.395000000000003,10.665,7.005,216.9,8.175,10.677499999999998,88.12666666666667,69.61500000000001
2021-09-16 16:00:56,49.11333333333334,13.655,5.69,363.72499999999997,35.35333333333333,44.663333333333334,18.2075,9.12,7.6075,217.89,17.225,20.9875,81.34666666666666,60.98499999999999
2021-09-16 17:00:56,48.34,12.14,5.8500000000000005,378.32,44.60333333333333,53.69333333333333,17.665,8.045,6.942500000000001,239.3033333333333,22.8,27.020000000000003,70.94666666666666,43.315
2021-09-16 18:00:56,45.73333333333333,14.225,5.8500000000000005,503.84,52.22333333333333,67.42,30.48,15.395000000000001,8.35,251.65,26.2575,30.375,63.306666666666665,33.339999999999996
2021-09-16 19:00:56,45.32666666666667,13.61,5.86,580.2,63.846666666666664,85.88,31.425,17.675,10.13,309.58666666666664,40.605000000000004,47.0775,52.54666666666667,32.155
2021-09-16 20:00:56,45.336666666666666,15.315,5.66,441.345,52.76,66.33,33.447500000000005,18.48,11.3525,311.8066666666667,38.04,42.3025,53.21333333333333,26.715
2021-09-16 21:00:56,39.89333333333333,16.755,5.805,662.9549999999999,69.88666666666667,106.09,34.165,8.435,4.7524999999999995,110.54666666666667,19.455000000000002,22.1525,50.08,5.989999999999999
2021-09-16 22:00:56,55.20666666666667,15.549999999999999,5.59,578.105,67.52,98.15,26.01,17.564999999999998,6.782500000000001,282.7366666666667,27.625,31.714999999999996,43.93,29.015
2021-09-16 23:00:56,57.58,16.74,5.56,466.33,56.81666666666666,79.05666666666667,24.947499999999998,21.349999999999998,6.2525,285.9266666666667,40.7975,47.527499999999996,32.973333333333336,20.69
2021-09-17 00:00:56,54.78,18.5,5.63,418.99500000000006,43.89333333333333,60.9,23.3425,17.635,6.109999999999999,285.60333333333335,43.765,51.504999999999995,33.083333333333336,17.355
2021-09-17 01:00:56,50.76333333333333,16.37,5.95,491.64000000000004,41.593333333333334,53.120000000000005,21.59,13.839999999999998,5.8075,257.5933333333333,30.839999999999996,35.6425,43.193333333333335,20.255
2021-09-17 02:00:56,44.193333333333335,13.424999999999999,5.93,447.00499999999994,29.00333333333333,34.67333333333333,18.7575,10.645,5.5225,238.51666666666665,19.8475,23.365000000000002,50.46333333333333,34.445
2021-09-17 03:00:56,37.76,12.354999999999999,5.859999999999999,404.60999999999996,23.04,28.426666666666666,16.267500000000002,8.0,5.46,228.91666666666666,14.225,17.4725,50.72,44.300000000000004
2021-09-17 04:00:56,37.09666666666667,13.589999999999998,5.845,429.875,23.23,29.369999999999997,13.4375,6.965,5.484999999999999,234.76,13.275,16.4,53.596666666666664,44.55500000000001
2021-09-17 05:00:56,35.9,13.99,5.8999999999999995,423.15500000000003,23.146666666666665,29.433333333333334,10.375,6.19,5.38,228.07333333333332,12.14,15.12,52.91333333333333,43.4
2021-09-17 06:00:56,34.413333333333334,15.005,5.829999999999999,493.8500000000001,32.85,41.263333333333335,8.397499999999999,5.915,5.34,255.39333333333332,15.9575,19.4625,49.230000000000004,32.415
2021-09-17 07:00:56,37.06,14.015,5.895,635.035,44.28666666666667,66.06666666666666,8.9225,7.265,3.9299999999999997,279.1666666666667,31.9375,41.725,39.76,10.56
2021-09-17 08:00:56,39.5,16.24,5.93,789.895,66.49,107.43333333333334,15.45,7.655,4.82,364.36333333333334,37.8625,52.004999999999995,39.8,19.099999999999998
2021-09-17 09:00:56,46.53666666666667,17.605,6.079999999999999,842.11,78.50333333333333,125.02,22.5825,8.18,6.82,355.23333333333335,43.095000000000006,62.36749999999999,44.65,17.599999999999998
2021-09-17 10:00:56,56.68,17.69,7.38,911.88,78.08333333333333,123.10333333333332,26.214999999999996,11.75,7.725,336.56333333333333,27.01,35.57,61.85666666666666,37.13
2021-09-17 11:00:56,57.519999999999996,17.57,7.515000000000001,803.445,59.09,89.19333333333333,23.794999999999998,10.4,8.5625,320.59000000000003,22.669999999999998,33.2525,76.00666666666667,56.395
2021-09-17 12:00:56,57.059999999999995,17.825,6.8500000000000005,684.7900000000001,46.67,71.93666666666667,21.02,8.51,8.7625,300.94666666666666,13.227500000000001,17.7325,89.27666666666667,71.145
2021-09-17 13:00:56,59.843333333333334,20.74,6.595,664.355,45.873333333333335,69.65333333333334,19.02,8.615,7.2,298.1333333333333,13.214999999999998,17.517500000000002,93.05,75.245
2021-09-17 14:00:56,55.79333333333334,17.915000000000003,6.56,659.08,40.87333333333333,62.379999999999995,17.285,10.839999999999998,7.084999999999999,304.4433333333333,13.094999999999999,17.330000000000002,96.00333333333333,75.035
2021-09-17 15:00:56,48.50333333333333,16.405,6.31,678.1350000000001,42.413333333333334,66.98,17.44,17.235,6.62,314.66333333333336,13.709999999999999,18.41,95.32,72.585
2021-09-17 16:00:56,41.3,14.949999999999998,6.135000000000001,697.8299999999999,43.86333333333334,66.07,18.06,13.200000000000001,6.505,322.6166666666667,15.7925,21.380000000000003,95.89333333333333,72.6
2021-09-17 17:00:56,39.57666666666667,12.26,6.1000000000000005,706.7149999999998,48.14333333333334,74.94,18.7275,9.835,6.2975,338.0733333333333,15.407499999999999,20.07,94.47,65.955
2021-09-17 18:00:56,36.24666666666666,10.375,6.109999999999999,691.94,46.18,71.50333333333334,20.307499999999997,12.214999999999998,6.3325000000000005,387.1433333333334,16.935000000000002,21.020000000000003,91.49333333333334,66.2
2021-09-17 19:00:56,34.96666666666667,11.07,6.195,758.5949999999999,47.29333333333333,65.50666666666666,19.715,10.66,6.3149999999999995,359.06333333333333,18.895,22.432499999999997,89.83,61.02
2021-09-17 20:00:56,34.70666666666666,8.185,6.2250000000000005,679.7,38.81333333333333,45.33,19.8275,7.46,7.290000000000001,394.06666666666666,25.607499999999998,29.575,80.71666666666667,58.5
2021-09-17 21:00:56,34.54333333333333,7.63,6.245,668.395,36.10333333333333,41.623333333333335,23.0,7.1000000000000005,12.3625,400.68,37.755,41.714999999999996,66.78666666666666,60.665
2021-09-17 22:00:56,33.52,8.875,6.38,811.25,55.68666666666667,71.13666666666667,25.4525,9.065,9.15,416.3066666666667,35.83,41.37,59.78333333333333,41.045
2021-09-17 23:00:56,35.303333333333335,10.79,6.4750000000000005,881.0500000000001,63.28333333333333,85.56,22.805,9.215,7.465000000000001,475.06666666666666,44.1425,51.4575,50.03333333333333,33.825
2021-09-18 00:00:56,40.62,13.800000000000002,6.595,815.15,63.29,85.81,24.36,10.655,6.515000000000001,449.06333333333333,40.34,45.04,51.61666666666667,29.275000000000002
2021-09-18 01:00:56,50.03333333333334,20.25,7.044999999999999,400.23,63.696666666666665,84.56,23.384999999999998,10.665000000000001,5.9725,306.5,29.922500000000003,33.88,50.623333333333335,18.974999999999998
2021-09-18 02:00:56,53.77333333333333,23.76,6.739999999999999,270.415,39.21666666666667,47.49,21.45,10.0,5.8675,257.87333333333333,23.575,28.252499999999998,51.22,37.535
2021-09-18 03:00:56,52.093333333333334,19.525000000000002,6.465,225.31000000000003,25.463333333333335,30.61,18.43,8.469999999999999,5.795,235.01333333333332,16.095,19.46,59.39333333333333,47.605
2021-09-18 04:00:56,45.94333333333333,17.790000000000003,6.37,220.69500000000002,23.85333333333333,29.473333333333333,15.334999999999999,7.140000000000001,5.7299999999999995,246.75666666666666,16.7875,20.1275,57.79666666666667,49.400000000000006
2021-09-18 05:00:56,41.593333333333334,15.67,6.23,222.9,32.31333333333333,43.73666666666667,14.440000000000001,7.235,5.5,278.28,21.09,28.57,51.79666666666667,47.550000000000004
2021-09-18 06:00:56,37.913333333333334,17.01,6.150000000000001,253.49,34.20333333333333,44.39,15.190000000000001,10.745,5.4325,259.1066666666666,28.425,41.177499999999995,50.3,44.35
2021-09-18 07:00:56,39.53666666666667,26.19,6.239999999999999,501.41499999999996,55.24,88.31666666666666,14.857499999999998,9.67,5.327500000000001,281.90333333333336,29.78,39.1375,50.56333333333333,34.705
2021-09-18 08:00:56,48.599999999999994,30.064999999999998,6.3999999999999995,602.35,79.33333333333333,132.65666666666667,15.822500000000002,8.969999999999999,5.82,336.9433333333333,35.335,45.12,47.166666666666664,21.150000000000002
2021-09-18 09:00:56,63.27333333333333,30.36,6.555,664.0999999999999,79.42,124.23,21.1275,11.29,6.515000000000001,353.18333333333334,36.739999999999995,50.835,51.873333333333335,25.595
2021-09-18 10:00:56,70.53,31.51,7.830000000000001,469.055,50.586666666666666,74.52666666666666,24.715,13.785000000000002,11.8325,354.0733333333333,36.8675,49.6525,61.17,48.595
2021-09-18 11:00:56,62.03,29.495,8.515,351.28999999999996,35.75666666666667,51.306666666666665,24.825,16.49,16.3275,311.94666666666666,28.915,38.5375,77.48,63.935
2021-09-18 12:00:56,57.23,21.925,8.354999999999999,352.16499999999996,34.17,49.50333333333333,25.0375,13.200000000000001,12.727500000000001,336.3066666666667,20.7975,27.380000000000003,85.23333333333333,74.495
2021-09-18 13:00:56,58.71,21.545,8.219999999999999,367.97499999999997,31.313333333333333,45.54333333333334,26.5925,10.135,9.1475,286.02000000000004,14.8325,19.442500000000003,96.12333333333333,85.59499999999998
2021-09-18 14:00:56,53.45333333333333,20.584999999999997,7.694999999999999,368.035,32.593333333333334,46.81333333333333,24.775,11.775,8.317499999999999,283.26666666666665,12.882499999999999,16.95,99.14666666666666,87.60000000000001
2021-09-18 15:00:56,46.6,15.85,7.390000000000001,364.15000000000003,31.38,44.58666666666667,24.565,16.525000000000002,7.4825,272.4433333333333,13.382499999999999,17.345,98.04,87.045
2021-09-18 16:00:56,42.300000000000004,14.63,6.71,343.44,35.19,50.47,21.817500000000003,15.33,7.279999999999999,274.09,13.325,17.1525,95.56333333333333,83.515
2021-09-18 17:00:56,37.76,13.915,6.66,365.465,34.18666666666667,47.60333333333333,20.63,12.065,6.34,282.48333333333335,12.77,16.325,93.18,82.845
2021-09-18 18:00:56,36.74333333333333,14.25,6.460000000000001,403.27500000000003,38.00666666666667,51.24000000000001,20.427500000000002,11.025,6.475,295.93,13.785,17.1325,90.35,81.0
2021-09-18 19:00:56,39.06,15.89,6.495,414.865,37.90333333333333,47.28333333333334,19.68,11.79,6.495,324.62666666666667,17.4875,20.65,88.57666666666667,79.2
2021-09-18 20:00:56,39.54333333333333,16.215000000000003,6.52,404.695,38.17333333333333,44.45666666666667,20.0525,10.285,6.4975,358.7033333333333,22.5275,26.0625,80.27333333333334,72.725
2021-09-18 21:00:56,39.49333333333333,14.0,6.6499999999999995,504.945,55.28,67.29,22.605,8.765,8.2825,398.2366666666667,34.072500000000005,37.9925,58.95,41.625
2021-09-18 22:00:56,44.986666666666665,15.35,6.825,663.7199999999999,81.98666666666666,108.96,28.264999999999997,13.74,8.6575,466.80333333333334,42.835,48.8275,45.54333333333333,14.14
2021-09-18 23:00:56,52.18000000000001,19.04,7.305,687.02,79.89333333333333,116.33666666666666,32.160000000000004,18.945,7.05,494.43666666666667,46.802499999999995,53.00500000000001,36.35333333333333,24.685000000000002
2021-09-19 00:00:56,54.36666666666667,24.955,7.945,708.215,79.65333333333332,126.78999999999999,31.9475,17.73,6.475,391.6766666666667,39.035000000000004,43.56,41.45666666666666,27.42
2021-09-19 01:00:56,56.06333333333333,23.12,9.435,330.04,70.94666666666667,100.02333333333333,29.125,18.78,5.8075,333.0,34.54,38.795,37.12,22.765
2021-09-19 02:00:56,57.43,20.305,9.53,209.17999999999998,59.733333333333334,80.92999999999999,25.817500000000003,16.21,5.7225,298.21666666666664,33.464999999999996,37.4875,37.03333333333333,33.99
2021-09-19 03:00:56,52.64666666666667,18.585,7.29,160.625,38.89666666666667,46.233333333333334,22.8725,14.354999999999999,5.6425,276.7,25.3225,28.945,43.16333333333333,42.595
2021-09-19 04:00:56,46.22666666666667,20.245,6.555,170.905,36.486666666666665,44.49666666666667,21.7325,11.115,5.4975,273.7266666666667,23.6625,27.2875,38.66333333333333,42.58
2021-09-19 05:00:56,41.22666666666667,15.645000000000001,6.109999999999999,166.455,36.25,47.99,20.95,10.53,5.49,264.82666666666665,21.39,24.965000000000003,44.24666666666667,48.35999999999999
2021-09-19 06:00:56,37.943333333333335,16.23,5.935,170.67,40.86333333333333,52.33,18.95,13.475,5.734999999999999,259.4733333333333,23.9125,28.3825,42.18,38.275000000000006
2021-09-19 07:00:56,39.07666666666667,17.924999999999997,5.915,276.385,54.11,85.77666666666666,19.395,13.020000000000001,5.705,260.42,21.2325,24.77,46.32,41.330000000000005
2021-09-19 08:00:56,41.09,19.18,5.7250000000000005,264.665,52.25666666666667,73.96,18.9175,11.844999999999999,5.895,305.9633333333333,26.972500000000004,32.417500000000004,40.376666666666665,28.325000000000003
2021-09-19 09:00:56,49.49,20.26,6.075,193.875,46.416666666666664,63.7,20.345,13.78,7.1175,311.46,26.425,33.0925,45.97333333333333,43.400000000000006
2021-09-19 10:00:56,52.586666666666666,21.405,6.785,170.9,45.8,64.36666666666666,23.14,13.44,15.765,322.4133333333333,28.939999999999998,37.475,55.44333333333333,52.669999999999995
2021-09-19 11:00:56,56.36333333333334,27.679999999999996,7.095,231.225,43.10666666666667,58.54666666666667,26.7375,13.815,13.11,309.7266666666667,22.7925,30.2725,68.95333333333333,65.49000000000001
2021-09-19 12:00:56,64.21666666666667,27.939999999999998,6.724999999999999,224.12,26.14333333333333,36.736666666666665,27.835,14.86,9.2875,251.45333333333332,11.24,14.8475,85.46,79.125
2021-09-19 13:00:56,62.32333333333334,25.87,6.170000000000001,298.33500000000004,28.17,40.88333333333333,24.4225,14.095,8.385,254.63,10.945,14.4,88.23,82.355
2021-09-19 14:00:56,57.24333333333333,21.560000000000002,5.919999999999999,292.555,31.106666666666666,43.79666666666667,22.67,15.094999999999999,7.0875,247.94333333333333,10.245000000000001,13.745,90.22,83.895
2021-09-19 15:00:56,51.44666666666666,19.46,5.830000000000001,287.645,31.05,44.31,19.7975,20.42,6.69,258.97,10.209999999999999,13.5275,93.82666666666667,84.255
2021-09-19 16:00:56,45.51333333333333,15.910000000000002,5.625,280.01,32.343333333333334,45.45333333333333,18.8125,16.025000000000002,6.6125,257.54,10.1875,13.515,92.84,82.59
2021-09-19 17:00:56,37.7,15.820000000000002,5.56,173.545,29.83,42.053333333333335,19.07,11.99,6.345000000000001,283.4533333333333,10.075,13.415000000000001,90.69666666666667,81.585
2021-09-19 18:00:56,32.74666666666666,16.42,5.625,230.785,32.34666666666667,43.25333333333333,20.0275,13.815,6.279999999999999,277.25333333333333,11.290000000000001,14.55,85.35666666666667,83.235
2021-09-19 19:00:56,30.456666666666667,13.74,5.73,296.725,45.6,59.29666666666667,18.445,12.265,6.2025,308.96666666666664,14.5475,17.6475,80.68,70.57
2021-09-19 20:00:56,32.29333333333333,12.985,5.855,281.655,43.42333333333333,54.86000000000001,18.802500000000002,10.62,6.220000000000001,356.83,19.732499999999998,23.735000000000003,69.35,63.26500000000001
2021-09-19 21:00:56,35.63333333333333,17.27,5.965,221.32000000000002,41.35333333333333,50.13333333333333,22.645000000000003,14.415,6.2875,455.23333333333335,35.25,42.5425,43.50666666666666,51.07
2021-09-19 22:00:56,39.06333333333333,20.700000000000003,6.175,466.715,71.15,97.20666666666666,25.8425,14.555,6.334999999999999,435.07666666666665,37.9925,46.084999999999994,32.803333333333335,29.73
